step,tokens_per_second,model
8627,1275608.042424685,LN
8630,1275443.793806014,LN
8631,1278402.296304823,LN
8632,1273743.1291882768,LN
8633,1275392.0124719143,LN
8636,1277336.6943480046,LN
8640,1277217.2498312744,LN
8641,1275247.78663747,LN
8642,1277115.6282988174,LN
8644,1274957.215202849,LN
8645,1275548.8488580508,LN
8647,1275502.977622381,LN
8648,1273164.225767437,LN
8650,1280867.7746931396,LN
8655,1273258.5843019704,LN
8656,1273007.2382646068,LN
8660,1274762.0965191652,LN
8664,1278939.8553062647,LN
8665,1273138.427040503,LN
8666,1275222.6429083815,LN
8671,1275835.9889579564,LN
8672,1273110.4181779025,LN
8673,1271982.244236518,LN
8679,1270991.9559902735,LN
8680,1271631.3866718942,LN
8681,1270356.8374122195,LN
8682,1266547.743882449,LN
8684,1267911.8799330706,LN
8686,1265726.1533739965,LN
8687,1270061.1549360035,LN
8689,1259876.2341110604,LN
8690,1266957.844311598,LN
8691,1274228.043006915,LN
8695,1262126.5347686645,LN
8696,1267309.048716827,LN
8698,1264326.0049687084,LN
8700,1262306.9351247684,LN
8702,1265610.3271052996,LN
8703,1265270.2555036373,LN
8704,1263238.0116028248,LN
8708,1075742.0318404534,LN
8709,1277034.0460714633,LN
8710,1266641.8537772773,LN
8711,1268174.381967316,LN
8712,1267750.338006684,LN
8714,1267824.1597522262,LN
8715,1271237.3625092425,LN
8716,1266792.1667977227,LN
8718,1264017.864799228,LN
8719,1266366.1294420965,LN
8720,1264921.6352531484,LN
8721,1272201.5365486504,LN
8723,1260509.5841577577,LN
8727,1267693.333036638,LN
8728,1270992.690598915,LN
8732,1266700.953184979,LN
8735,1265736.3529289195,LN
8737,1260871.6811742785,LN
8739,1269533.9638899632,LN
8745,1267972.56016002,LN
8748,1272979.9720815695,LN
8749,1271163.1427583776,LN
8751,1270215.2154762447,LN
8752,1273400.8857263636,LN
8753,1269382.99954051,LN
8754,1277697.389116039,LN
8755,1277783.5109865558,LN
8756,1278704.1064354363,LN
8757,1275014.8753362896,LN
8759,1275589.543844954,LN
8760,1275303.254251836,LN
8761,1272730.94587507,LN
8764,1276396.580496007,LN
8765,1276736.7300046796,LN
8766,1276435.847762691,LN
8769,1274108.440923768,LN
8770,1275243.349436759,LN
8772,1275718.305088954,LN
8776,1272319.3085876885,LN
8777,1273623.6181138754,LN
8780,1279288.8041318438,LN
8782,1278654.290512532,LN
8784,1280738.717825784,LN
8788,1271893.2243060332,LN
8791,1276618.13878823,LN
8792,1276070.6813541874,LN
8793,1281294.6681761583,LN
8794,1278563.5908895603,LN
8795,1276165.4712111373,LN
8797,1279573.1633181267,LN
8798,1277616.47483372,LN
8802,1277329.2747832078,LN
8803,1280387.4866602968,LN
8806,1276723.387392911,LN
8807,1274881.0822472223,LN
8808,1275623.581646297,LN
8809,1275725.705950365,LN
8813,1281526.8922876092,LN
8814,1274558.1726495111,LN
8815,1278305.6877037478,LN
8816,1275135.3870693708,LN
8817,1273702.5519261437,LN
8818,1275671.6816365551,LN
8820,1277153.456322859,LN
8822,1274075.9602844769,LN
8825,1280933.4320975572,LN
8826,1275651.7012001674,LN
8827,1273063.985147165,LN
8829,1277059.2612833297,LN
8830,1274224.351248773,LN
8832,1275247.78663747,LN
8835,1272755.254792605,LN
8836,1275557.7275428227,LN
8838,1281563.488328804,LN
8841,1270281.9866514937,LN
8843,1270743.706910311,LN
8844,1273699.6009533822,LN
8849,1273399.4109371055,LN
8850,1272786.194757959,LN
8853,1277358.2115733586,LN
8854,1278060.5160496898,LN
8860,1278323.5220387853,LN
8863,1277652.8478760915,LN
8865,1274726.6268110608,LN
8866,1277539.2817690857,LN
8867,1273672.305103555,LN
8868,1279082.685540353,LN
8869,1277969.1579452057,LN
8873,1267076.8377185022,LN
8876,1272428.2671388316,LN
8877,1274304.0979841985,LN
8879,1271400.5294566916,LN
8880,1279317.085510302,LN
8883,1278533.1127574046,LN
8884,1271041.176646845,LN
8885,1272266.30847185,LN
8886,1276488.454868571,LN
8888,1278489.2565317668,LN
8889,1274888.4733977823,LN
8890,1272631.5099720245,LN
8891,1274008.789670847,LN
8892,1276215.83405075,LN
8898,1275004.5256975342,LN
8901,1277773.8588199746,LN
8906,1275061.4507900486,LN
8907,1276485.4909726903,LN
8911,1275020.050218676,LN
8913,1274304.836426537,LN
8916,1273456.930249581,LN
8917,1280823.758156938,LN
8918,1265938.9209939272,LN
8919,1278528.6526648232,LN
8921,1278078.3435442906,LN
8923,1277488.8144239103,LN
8924,1265936.7346615454,LN
8925,1269695.960718944,LN
8926,1272747.1517169173,LN
8929,1276692.9969293508,LN
8931,1271199.8841260665,LN
8935,1279134.7669992538,LN
8937,1278210.5796539392,LN
8940,1270635.036655035,LN
8942,1272060.238878701,LN
8943,1272556.390927041,LN
8945,1273393.5118142336,LN
8946,1275853.014208292,LN
8948,1269607.2605017177,LN
8952,1272797.9818071108,LN
8953,1270756.1904946824,LN
8956,1268101.250702523,LN
8958,1273787.398241161,LN
8960,1264843.7859969067,LN
8964,1268093.206778316,LN
8965,1269959.2020836582,LN
8966,1265198.1867134308,LN
8967,1267672.8709644875,LN
8969,1265402.0388650978,LN
8970,1268720.9394735931,LN
8977,1263495.6778171803,LN
8978,1267676.524857496,LN
8979,1266500.329466296,LN
8980,1260698.9183283274,LN
8983,1270116.1722672863,LN
8984,1261587.090498841,LN
8986,1261868.7025165951,LN
8989,1262986.2534974413,LN
8991,1264147.2072368932,LN
8994,1260896.9851474902,LN
8995,1263952.477011425,LN
8996,1263166.1741301247,LN
8999,1267072.4571968552,LN
9000,1264322.370364919,LN
9002,1266892.8818840843,LN
9003,1269753.1459415387,LN
9005,1266998.722961761,LN
9006,1262543.1999085972,LN
9007,1264304.197659423,LN
9010,1264398.7014331426,LN
9011,1262363.4566877289,LN
9012,1260036.4974404168,LN
9013,1262889.7849158917,LN
9015,1267439.065616223,LN
9016,1267919.190496069,LN
9017,1271693.158867436,LN
9018,1264045.475007631,LN
9019,1262245.3468767365,LN
9020,1265842.7295125895,LN
9021,1264636.4772465606,LN
9023,1271438.019672101,LN
9024,1266822.817520107,LN
9025,1268786.0895156912,LN
9028,1275264.7961929196,LN
9029,1270012.010150748,LN
9030,1269920.3322847986,LN
9031,1271831.4326731716,LN
9033,1274451.8034849716,LN
9035,1275822.6651659422,LN
9037,1274594.3717614545,LN
9038,1274932.0829305851,LN
9039,1269117.0671943922,LN
9043,607048.9411958269,LN
9044,1274762.0965191652,LN
9045,1276004.0406669038,LN
9047,1275067.3653768655,LN
9048,1274895.8646340438,LN
9051,1277967.672555484,LN
9056,1276589.976611772,LN
9057,1277610.536574483,LN
9058,1275126.5142631163,LN
9061,1276111.40964542,LN
9062,1276149.9187845658,LN
9064,1271654.918229232,LN
9065,1276886.4828867663,LN
9066,1280424.7632066065,LN
9067,1278656.5209932365,LN
9068,1280168.3444623554,LN
9071,1271074.237436931,LN
9072,1273552.8073185366,LN
9073,1275466.7268830626,LN
9074,1277088.9275133384,LN
9078,1269879.9982167585,LN
9080,1277397.538030784,LN
9081,1274297.4520416649,LN
9082,1274199.2478607122,LN
9087,1275761.231280476,LN
9088,1273809.533921554,LN
9091,1270878.8363935626,LN
9095,1272223.617145158,LN
9096,1269844.0663869074,LN
9097,1279502.433910238,LN
9098,1272505.580130837,LN
9099,1276019.5895380266,LN
9101,1278885.55843032,LN
9102,1274448.1104301375,LN
9108,1272951.9701904317,LN
9109,1272929.8643044487,LN
9110,1279110.2137830665,LN
9111,1274136.493717745,LN
9115,1271724.0472157982,LN
9116,1279681.8784949377,LN
9118,1277312.21011128,LN
9119,1278488.5132318384,LN
9120,1273149.483509733,LN
9121,1271246.1812735104,LN
9123,1273156.1174834503,LN
9124,1273693.6990488812,LN
9128,1273448.8182369375,LN
9129,1275015.61460263,LN
9132,1275310.6502983232,LN
9134,1280096.0589012597,LN
9136,1279461.4888794504,LN
9137,1269931.3329298547,LN
9138,1274380.1620410266,LN
9140,1270383.9913390654,LN
9143,1279926.9276851844,LN
9145,1276258.053023057,LN
9147,1280001.4293209778,LN
9148,1277943.9067895354,LN
9151,1278466.9579098711,LN
9153,1277041.4622068831,LN
9155,1267027.9236126796,LN
9157,1278029.319130833,LN
9158,1278745.003004641,LN
9160,1273535.1058499755,LN
9169,1271080.115090781,LN
9170,1280792.426194753,LN
9171,1279710.1772557346,LN
9172,1276890.1900868148,LN
9179,1274487.2579004045,LN
9180,1277736.736461305,LN
9181,1270718.7404773668,LN
9183,1276444.738800027,LN
9186,1276076.605307703,LN
9189,1276964.3386085706,LN
9195,1274954.9976095571,LN
9197,1279337.1809338306,LN
9198,1274453.280712898,LN
9203,1278039.717934561,LN
9207,1272484.2260796905,LN
9209,1271491.6859847712,LN
9210,1269303.1348696798,LN
9216,1272255.2673368258,LN
9218,1279704.219517873,LN
9219,1271880.7183719173,LN
9220,1275405.327270534,LN
9224,1273706.240661324,LN
9226,1271546.8273258826,LN
9233,637209.8373123996,LN
9235,1273763.0498812846,LN
9237,1276201.0210382328,LN
9238,1273118.5258798115,LN
9240,1276026.2534559404,LN
9246,1274560.3888625817,LN
9248,1272072.7483434016,LN
9249,1275326.9219025658,LN
9250,1276829.394724236,LN
9254,1273791.8253156932,LN
9255,1275935.1859352698,LN
9257,1274132.802490066,LN
9259,1278097.6572246917,LN
9260,1270853.1302024096,LN
9262,1279731.7745205131,LN
9264,1269128.053927272,LN
9265,1277257.3094775092,LN
9266,1271179.3086984972,LN
9267,1272444.465273454,LN
9268,1276388.4309886885,LN
9269,1262823.0633914394,LN
9270,1266124.7868522478,LN
9275,1269758.278200577,LN
9276,1266804.5728638235,LN
9277,1264991.4894711713,LN
9278,1271523.2997687112,LN
9279,1257863.4254776712,LN
9280,1261295.475875613,LN
9281,1267641.448354101,LN
9286,1261823.8099170614,LN
9287,1262277.227101879,LN
9290,1266377.7978804088,LN
9291,1265421.6995095464,LN
9292,1261670.3303211918,LN
9293,1271202.8235272355,LN
9299,1262546.0994122534,LN
9300,1263463.0100851897,LN
9301,1265642.3775361502,LN
9303,1267304.666589442,LN
9304,1265406.407844401,LN
9305,1265129.7653591689,LN
9306,1265099.9243203253,LN
9307,1260384.5969631872,LN
9311,1264186.4511873396,LN
9312,1266388.0079403245,LN
9313,1265286.2719053605,LN
9315,1269362.4828860117,LN
9316,1263733.1140847572,LN
9321,1265518.5553052807,LN
9322,1267167.3752809896,LN
9323,1264075.266322149,LN
9324,1268615.5423386586,LN
9333,1273062.511138166,LN
9335,1272230.977514322,LN
9336,1274975.6954469527,LN
9343,1275168.6611926034,LN
9344,1276266.941583692,LN
9346,1279297.734958375,LN
9347,1272323.7254633314,LN
9349,1274883.2995833918,LN
9351,1275518.5142843225,LN
9354,1274987.5230843355,LN
9358,1272429.0034087312,LN
9359,1268983.0443683486,LN
9360,1272912.1801484528,LN
9363,1275432.6974518877,LN
9364,1275034.83582839,LN
9365,1280928.955242521,LN
9367,1272359.0615725012,LN
9370,1279073.757716095,LN
9371,1278515.2725737828,LN
9372,1274095.8913895437,LN
9374,1275221.1638963711,LN
9375,1273642.7973927378,LN
9376,1277924.5977555488,LN
9378,1270798.783393222,LN
9382,1272401.761989902,LN
9385,1276207.6868513117,LN
9388,1277056.294736133,LN
9393,1274896.6037623836,LN
9394,1272498.952934818,LN
9395,1274654.215618899,LN
9396,1276187.689620972,LN
9397,1277131.2042726236,LN
9401,1272929.1274548054,LN
9404,1272932.8117115526,LN
9405,1281130.44470428,LN
9407,1281168.5109425432,LN
9408,1276687.808458214,LN
9412,1276568.485260405,LN
9416,1275782.6954595612,LN
9419,1274615.0578914878,LN
9420,1276863.4987269242,LN
9424,612296.2077719865,LN
9430,1276061.0550470322,LN
9431,1273566.0837428896,LN
9432,1275529.6121317302,LN
9434,1275105.8115287134,LN
9435,1273862.6626935394,LN
9443,1280110.9624725964,LN
9444,1276132.1450469303,LN
9446,1273070.6182299005,LN
9456,1275079.1947151164,LN
9462,1274791.6561171382,LN
9463,1274519.0208227197,LN
9465,1272119.1090933282,LN
9470,1274151.997107549,LN
9471,1281671.0479761877,LN
9472,1272929.1274548054,LN
9473,1275561.4270312912,LN
9474,1272644.7671947016,LN
9475,1272549.7632017685,LN
9476,1281140.1476482383,LN
9478,1279084.917515891,LN
9486,1273755.6717741855,LN
9487,1274915.0822494158,LN
9489,1272781.037992604,LN
9494,1273889.2287415103,LN
9495,1280447.1301762504,LN
9498,1274464.3600315049,LN
9499,1278577.7153947502,LN
9500,1279233.733456815,LN
9503,1270911.1542236398,LN
9504,1269001.3518282024,LN
9506,1273975.5760504394,LN
9507,1276470.671699743,LN
9508,1272363.478724155,LN
9509,1276396.580496007,LN
9510,1275444.5335698207,LN
9511,1271008.852203868,LN
9512,1269393.258116469,LN
9514,1273801.4174160815,LN
9516,1273203.2944015544,LN
9517,1277460.613820595,LN
9518,1273462.829960053,LN
9520,1274926.9087622324,LN
9523,1275132.429453566,LN
9525,1266995.0729750332,LN
9526,1274770.9642546177,LN
9527,1279372.1633622872,LN
9530,1278270.020526509,LN
9532,1273903.9881358445,LN
9535,1271969.7365517663,LN
9536,1277322.5972485868,LN
9537,1277594.2066462084,LN
9540,1276200.2803966335,LN
9541,1278219.4954324046,LN
9545,1276342.4993481955,LN
9550,1271562.26775846,LN
9551,1276437.3295936456,LN
9554,1276201.0210382328,LN
9556,1272289.8635337462,LN
9559,1269176.3978118915,LN
9565,1269479.7298455627,LN
9568,1269652.708651561,LN
9571,1271076.4415507547,LN
9573,1273847.166343912,LN
9577,1278056.0592537487,LN
9578,1271842.4664529792,LN
9580,1267130.1364913485,LN
9583,1266251.6442970333,LN
9584,1264771.7657798596,LN
9585,1269750.213240716,LN
9586,1266104.37538475,LN
9588,1263095.7958436029,LN
9589,1269103.1509391495,LN
9590,1264193.7188529589,LN
9595,1267057.12560961,LN
9596,1265799.739562299,LN
9597,1267759.1084571148,LN
9598,1267664.8324740129,LN
9599,1262901.389378991,LN
9601,1265915.6005045187,LN
9602,1259258.6632827192,LN
9605,1272739.048744406,LN
9607,1263449.2175499802,LN
9610,1266804.5728638235,LN
9613,1267496.7782935835,LN
9614,728480.2471148479,LN
9616,1264248.229008757,LN
9619,1264110.8724181282,LN
9621,1268889.31844919,LN
9622,1265155.2405305656,LN
9623,1261648.6145259603,LN
9627,1267732.797469865,LN
9629,1267604.1816960815,LN
9630,1258230.482929958,LN
9633,1262686.016288994,LN
9634,1254826.5262340994,LN
9636,1262373.6021194337,LN
9640,1272431.2122235429,LN
9641,1266366.1294420965,LN
9642,1264921.6352531484,LN
9643,1267590.2985993824,LN
9645,1265373.641234978,LN
9646,1265151.6011575526,LN
9649,1264143.5736610224,LN
9651,1272598.3681236866,LN
9655,1273107.4699482657,LN
9657,1272743.4685348035,LN
9661,1278062.7444593166,LN
9665,1275474.124825777,LN
9666,1277075.5775392714,LN
9668,1276163.9900113223,LN
9669,1281406.6628665796,LN
9670,1275857.4556526735,LN
9671,1275919.639121058,LN
9675,1277304.0489076232,LN
9677,1274572.2087957882,LN
9678,1281248.38275536,LN
9679,1276236.5728459891,LN
9680,1276650.7491764848,LN
9681,1271539.474870737,LN
9682,1280867.7746931396,LN
9683,1272261.155918324,LN
9684,1275911.4957029102,LN
9686,1274487.9965550357,LN
9687,1277131.945995139,LN
9688,1273994.027847975,LN
9690,1269286.2839754156,LN
9692,1278071.6581755327,LN
9693,1276443.2569518697,LN
9694,1275117.6415803405,LN
9695,1274903.995092918,LN
9698,1274287.852469276,LN
9699,1275186.4081017263,LN
9700,1273358.1182247526,LN
9704,1273653.86262407,LN
9705,1275599.9029835032,LN
9708,1273940.1500974128,LN
9713,1276408.434510608,LN
9717,1273555.0200367062,LN
9718,1275072.5406853429,LN
9719,1280369.594688997,LN
9722,1273951.2204960885,LN
9723,1273343.3714764835,LN
9726,1273690.7481171412,LN
9728,1273367.7037942945,LN
9729,1273858.2351266025,LN
9730,1276473.6355268054,LN
9736,1276070.6813541874,LN
9738,1279172.7147329587,LN
9744,1276398.8031069736,LN
9746,1274730.321480225,LN
9747,1278611.1694150604,LN
9750,1274630.57292966,LN
9751,1270426.5592902787,LN
9752,1271363.0414521252,LN
9753,1279203.967498441,LN
9754,1275718.305088954,LN
9757,1272595.4222651497,LN
9760,1276655.1961766933,LN
9761,1275318.046430597,LN
9763,1273813.2232764168,LN
9767,1281574.6916164106,LN
9768,1272364.214919079,LN
9769,1277204.6389812208,LN
9771,1276004.7810807454,LN
9774,1273352.956824005,LN
9778,1272885.6548357278,LN
9779,1277433.8986080242,LN
9780,1273397.9361512635,LN
9781,1275750.1294022778,LN
9782,1274875.169388478,LN
9783,1274764.313441462,LN
9784,1274333.6363453032,LN
9785,1273214.3519974896,LN
9787,1273138.427040503,LN
9791,1278248.4725714263,LN
9792,1271626.239259816,LN
9794,1273743.1291882768,LN
9802,1274884.77781179,LN
9809,1273183.3912128694,LN
9810,1276223.2406859612,LN
9812,1273325.675829419,LN
9813,1275013.3968061802,LN
9814,1275033.357251987,LN
9817,1274415.61247048,LN
9821,1276849.4120701929,LN
9822,1275059.972151918,LN
9824,1271999.902563177,LN
9825,1278843.9091571,LN
9830,1275258.140225879,LN
9831,1276835.3257242728,LN
9834,1273926.127868621,LN
9839,1280629.8230152195,LN
9840,1276854.6018549325,LN
9841,1275294.3791092867,LN
9842,1278082.057668266,LN
9843,1277790.9358293088,LN
9844,1270322.346259983,LN
9849,1273472.4171061616,LN
9850,1281373.8090615887,LN
9852,1278690.7226718364,LN
9853,1276641.8552690092,LN
9854,1276816.791532106,LN
9856,1277705.5553469,LN
9859,1275031.8786790136,LN
9860,1273139.9012253047,LN
9861,1270207.8784125284,LN
9863,1272936.4959896267,LN
9867,1273756.409581049,LN
9868,1276763.4160648698,LN
9869,1276227.684708354,LN
9870,1273563.1334024451,LN
9871,1278161.54509555,LN
9872,1269316.322838159,LN
9874,1277846.624900487,LN
9875,1273723.9468876054,LN
9877,1275804.900542806,LN
9878,1274245.7637437745,LN
9880,1275388.3139660794,LN
9882,1272474.6538066496,LN
9883,1273745.342567841,LN
9884,1275994.4153651546,LN
9885,1268398.9476564573,LN
9887,1276169.9148312125,LN
9891,1266256.7482893623,LN
9892,1273445.8684397817,LN
9893,1268056.644772594,LN
9894,1267301.0148397707,LN
9896,1265198.1867134308,LN
9899,1266864.4173015323,LN
9900,1263560.292306269,LN
9905,1275492.620058026,LN
9907,1262420.7080457658,LN
9909,1269078.981326442,LN
9911,1267109.6925963317,LN
9912,1265089.7350197183,LN
9914,1267978.4091634832,LN
9915,1261647.1668328573,LN
9917,1263797.7528614744,LN
9918,1273229.8329544757,LN
9919,1267173.9470593117,LN
9920,1272820.8198361152,LN
9921,1259947.6978563927,LN
9923,1263183.588524739,LN
9926,1263251.0738393753,LN
9928,1266011.074199324,LN
9929,1270256.3045995038,LN
9931,1252098.6269491592,LN
9932,1252082.942672403,LN
9933,1252133.5615232934,LN
9935,1257334.807480577,LN
9938,1257329.775159337,LN
9939,1258626.5693613812,LN
9940,1265797.5537106358,LN
9942,1248819.202849481,LN
9943,1249303.775057252,LN
9944,1251089.2187016231,LN
9947,1246419.631186121,LN
9951,1252115.7375174093,LN
9952,1262207.6723231033,LN
9953,1259609.9406471658,LN
9955,1258095.8703265293,LN
9957,1248542.6757207292,LN
9960,1259601.2825870414,LN
9962,1267017.703231754,LN
9963,1263150.2113568585,LN
9967,1261165.2697179012,LN
9969,1258363.6841752282,LN
9971,1258878.7542281337,LN
9974,1267900.1832076209,LN
9975,1268393.0947725915,LN
9977,1265031.513593336,LN
9980,1264618.2955103938,LN
9981,1261520.506548765,LN
9983,1269877.798250371,LN
9985,1259651.7896157445,LN
9986,1256900.7382153226,LN
9987,1263145.1323772438,LN
9992,1278633.473067868,LN
9995,736521.9435506614,LN
9996,1272655.815091258,LN
9999,1276821.9810516743,LN
10002,1269308.9961551714,LN
10004,1272101.4474568074,LN
10005,1279433.2011161612,LN
10007,1276325.4610318567,LN
10008,1272082.314570655,LN
10009,1277550.414808506,LN
10010,1272722.1064989169,LN
10013,1275346.892166182,LN
10014,1275882.6244216089,LN
10015,1266802.3835403842,LN
10016,1273170.1227661138,LN
10020,1268055.9135539846,LN
10022,1279668.4742556005,LN
10023,1277753.812478392,LN
10024,1276158.8058390466,LN
10026,1271016.9331604752,LN
10029,1275107.2902731623,LN
10031,1279372.907690061,LN
10034,1281276.004297677,LN
10037,1275121.3385164912,LN
10038,1275446.0131000087,LN
10042,1269502.448948818,LN
10043,1272963.0234213455,LN
10044,1278237.327362476,LN
10046,1278156.3446812343,LN
10047,1277466.5506862462,LN
10048,1276448.4434354734,LN
10054,1273455.4553305043,LN
10055,1278855.0649464242,LN
10057,1273816.1747756945,LN
10060,1278285.62467164,LN
10063,1273310.1925416891,LN
10064,1273990.3374457082,LN
10068,1274326.9900946608,LN
10069,1275749.3892839344,LN
10071,1272925.4432193849,LN
10073,1277775.3437591882,LN
10074,1276074.383818689,LN
10077,1273766.7389668871,LN
10079,1270900.8710994187,LN
10080,1275833.7683066286,LN
10081,1274151.2588423367,LN
10083,1278301.9722799168,LN
10085,1275784.1757743969,LN
10086,1274493.1671614284,LN
10088,1273075.777342038,LN
10092,1273803.6309982252,LN
10093,1273077.9884028975,LN
10094,1276449.9252956728,LN
10095,1270755.4561594003,LN
10098,1279631.2417307834,LN
10100,1274521.2368996367,LN
10102,1274309.2670985404,LN
